id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
18716;Train/aja_luup200106_osa_2_ud211.conllu;Siiski jääb õhku küsimus , kas uus karistuspoliitika suudab säästa korralikke inimesi kuritegevusele lõivu maksmisest .;27;30;kas;bound;Siiski jääb õhku küsimus , uus karistuspoliitika suudab säästa korralikke inimesi kuritegevusele lõivu maksmisest .;86.7;86.7;93.3
18717;Train/aja_luup200106_osa_6_ud211.conllu;Ungarlastel on keskmiselt 7 , hispaanlastel 6 partnerit .;15;25;keskmiselt;bound;Ungarlastel on 7 , hispaanlastel 6 partnerit .;62.5;62.5;75.0
18719;Dev/aja_ml200247_osa6_ud211.conllu;Aga rehmab siis käega : mis seal ikka , müts on ikka kõige tähtsam .;28;32;seal;bound;Aga rehmab siis käega : mis ikka , müts on ikka kõige tähtsam .;78.6;85.7;85.7
18720;Dev/aja_ml200247_osa6_ud211.conllu;Aga rehmab siis käega : mis seal ikka , müts on ikka kõige tähtsam .;33;37;ikka;bound;Aga rehmab siis käega : mis seal , müts on ikka kõige tähtsam .;71.4;71.4;78.6
18725;Train/aja_pm19980926e_ud211.conllu;Kerget sirmi on mugav kokku panna ja ümber paigutada , aga see ei püsi kuigi hästi püsti , eriti kui hõlma laius on väike .;91;100;eriti kui;bound;Kerget sirmi on mugav kokku panna ja ümber paigutada , aga see ei püsi kuigi hästi püsti , hõlma laius on väike .;87.0;87.0;91.3
18726;Train/aja_epl20061216_ud211.conllu;Ja kena oleks , kui ka meeldiv kõla .;20;22;ka;bound;Ja kena oleks , kui meeldiv kõla .;100.0;100.0;100.0
18737;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Ravimite efektiivsus sõltuvalt hoo tüübist;21;42;sõltuvalt hoo tüübist;bound;Ravimite efektiivsus ;100.0;100.0;100.0
18743;Train/aja_luup200202_osa_3_ud211.conllu;Maailmapank peab just seda peaaegu ainsaks reaalseks väljapääsuks .;27;34;peaaegu;bound;Maailmapank peab just seda ainsaks reaalseks väljapääsuks .;100.0;100.0;100.0
18748;Train/ilu_remsu_ud211.conllu;Ka ei ole rahva hoiak paari tuhande aastaga muutunud – inimesed ihkavad sinna , kus on parem elu .;72;96;sinna , kus on parem elu;bound;Ka ei ole rahva hoiak paari tuhande aastaga muutunud – inimesed ihkavad .;100.0;100.0;100.0
18760;Train/aja_ee200110_osa_2_ud211.conllu;Ei saa ma midagi paremini hapnikku .;10;25;midagi paremini;bound;Ei saa ma hapnikku .;100.0;100.0;100.0
18764;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Riigikontroll tegi ettepaneku muuta registreerimise korraldust , võttes arvesse ka telefonitsi ja Internetis registreerijad , ent samas töötada välja meede , kuidas kontrollida saatekirja olemasolu ka juhul , kui patsient registreerimisel ise kohale ei tule ( nt võimalus kontrollida seda perearsti kaudu ) .;83;108;telefonitsi ja Internetis;bound;Riigikontroll tegi ettepaneku muuta registreerimise korraldust , võttes arvesse ka registreerijad , ent samas töötada välja meede , kuidas kontrollida saatekirja olemasolu ka juhul , kui patsient registreerimisel ise kohale ei tule ( nt võimalus kontrollida seda perearsti kaudu ) .;92.7;92.7;95.1
18773;Train/aja_pm19980926e_ud211.conllu;Silmad kinni tunnetatakse värvide soojust või külmust ning paberi pinda .;7;12;kinni;bound;Silmad tunnetatakse värvide soojust või külmust ning paberi pinda .;90.0;100.0;90.0
18774;Train/ilu_vilep_ud211.conllu;""" Nagu kõige suuremad asjad või ? "" muheles vanamees .";7;12;kõige;bound;""" Nagu suuremad asjad või ? "" muheles vanamees .";70.0;70.0;80.0
18786;Train/aja_luup200106_osa_3_ud211.conllu;"Need õppekavad eraülikoolides , kus antakse riiklik diplom , on akrediteerimise juba positiivselt läbinud ; riigiülikoolides antakse riiklikku diplomit nii akrediteeritud kui mitteakrediteeritud erialadel .";32;35;kus;bound;"Need õppekavad eraülikoolides , antakse riiklik diplom , on akrediteerimise juba positiivselt läbinud ; riigiülikoolides antakse riiklikku diplomit nii akrediteeritud kui mitteakrediteeritud erialadel .";87.5;87.5;95.8
18789;Train/ilu_kivirahk_ud211.conllu;""" Viimaks ometi ! """;2;9;Viimaks;bound;""" ometi ! """;100.0;100.0;100.0
18790;Train/aja_ml200247_osa_4_ud211.conllu;Kuid Euroopas käivadki asjad nii .;29;32;nii;bound;Kuid Euroopas käivadki asjad .;100.0;100.0;100.0
18791;Train/aja_sloleht20071217_ud211.conllu;Mango on tervisesportlasele kõige kasulikum puuvili .;28;33;kõige;bound;Mango on tervisesportlasele kasulikum puuvili .;100.0;100.0;100.0
18797;Train/aja_ml200247_osa_5_ud211.conllu;President Urho Kaleva Kekkoneni idapoliitika oli vist vilja kandnud , sest SF templiga ümbrikud olid rikkumatult klubis laual , mida ei saa öelda mujalt maailmast pärit postisaadetiste kohta .;101;112;rikkumatult;bound;President Urho Kaleva Kekkoneni idapoliitika oli vist vilja kandnud , sest SF templiga ümbrikud olid klubis laual , mida ei saa öelda mujalt maailmast pärit postisaadetiste kohta .;92.9;96.4;96.4
18798;Train/aja_ml200247_osa_5_ud211.conllu;President Urho Kaleva Kekkoneni idapoliitika oli vist vilja kandnud , sest SF templiga ümbrikud olid rikkumatult klubis laual , mida ei saa öelda mujalt maailmast pärit postisaadetiste kohta .;146;152;mujalt;bound;President Urho Kaleva Kekkoneni idapoliitika oli vist vilja kandnud , sest SF templiga ümbrikud olid rikkumatult klubis laual , mida ei saa öelda maailmast pärit postisaadetiste kohta .;96.4;100.0;96.4
18799;Train/aja_ml200247_osa_5_ud211.conllu;President Urho Kaleva Kekkoneni idapoliitika oli vist vilja kandnud , sest SF templiga ümbrikud olid rikkumatult klubis laual , mida ei saa öelda mujalt maailmast pärit postisaadetiste kohta .;146;168;mujalt maailmast pärit;bound;President Urho Kaleva Kekkoneni idapoliitika oli vist vilja kandnud , sest SF templiga ümbrikud olid rikkumatult klubis laual , mida ei saa öelda postisaadetiste kohta .;96.2;100.0;96.2
18804;Train/aja_sloleht20071217_ud211.conllu;Hispaania majandusminister Pedro Solbes kinnitab , et kaasmaalased pole ikka veel mõistnud euro väärtust ja loobivad seepärast kergel käel jootraha .;77;81;veel;bound;Hispaania majandusminister Pedro Solbes kinnitab , et kaasmaalased pole ikka mõistnud euro väärtust ja loobivad seepärast kergel käel jootraha .;100.0;100.0;100.0
18810;Train/aja_pm20001004_osa_2_ud211.conllu;Avaliku arvamuse uuringute numbrid ei ole veel sotsioloogia;42;46;veel;bound;Avaliku arvamuse uuringute numbrid ei ole sotsioloogia;100.0;100.0;100.0
18814;Dev/tea_eesti_arst_2004_osa_1_ud211.conllu;Lisaks sellele jõuavad lõpule aina uued ravimiuuringud , mis näitavad , et vaskulaarse , eriti subkortikaalse dementsuse sümptomid alluvad seni kättesaadavatele ravimitele isegi paremini kui Alzheimeri tõvest põhjustatud dementsuse korral .;89;94;eriti;bound;Lisaks sellele jõuavad lõpule aina uued ravimiuuringud , mis näitavad , et vaskulaarse , subkortikaalse dementsuse sümptomid alluvad seni kättesaadavatele ravimitele isegi paremini kui Alzheimeri tõvest põhjustatud dementsuse korral .;96.7;100.0;96.7
18817;Dev/tea_eesti_arst_2004_osa_1_ud211.conllu;Lisaks sellele jõuavad lõpule aina uued ravimiuuringud , mis näitavad , et vaskulaarse , eriti subkortikaalse dementsuse sümptomid alluvad seni kättesaadavatele ravimitele isegi paremini kui Alzheimeri tõvest põhjustatud dementsuse korral .;172;238;isegi paremini kui Alzheimeri tõvest põhjustatud dementsuse korral;bound;Lisaks sellele jõuavad lõpule aina uued ravimiuuringud , mis näitavad , et vaskulaarse , eriti subkortikaalse dementsuse sümptomid alluvad seni kättesaadavatele ravimitele .;95.7;100.0;95.7
